ID_Alumno,Nombre_Apellido,Edad,Genero,Email,Comision,Turno,Fecha_Inscripcion,Actividad,Tipo_Actividad,Fecha_Limite,Fecha_Entrega,Nota,Estado_Entrega
A00324,mora lopez,18,M,mora.lopez324@alumnos.tup.edu.ar,B1,Tarde,2026-03-09,Quiz_03,Quiz,25/05/2026,2026-05-21,8.9,A tiempo
A00346,Nicolas Flores,12,M,nicolas.flores346@alumnos.tup.edu.ar,A3,Mañana,05/03/2026,TP_02,TP,2026-04-13,,,
A00381,Sofia Torres,21,F,sofia.torres381@alumnos.tup.edu.ar,A3,Mañana,10/03/2026,Quiz_02,Quiz,2026-04-27,2026-04-28,4.2,Tarde
A00383,Felipe Rojas,31,Masculino,felipe.rojas383@alumnos.tup.edu.ar,A1,Mañana,2026-03-08,TP_04,TP,2026-06-08,2026-06-04,7.8,A tiempo
A00526,Valentina Suarez,17,femenino,valentina.suarez526@@alumnos.tup.edu.ar,B1,Tarde,16/02/2026,TP_03,TP,2026-05-11,23/05/2026,"3,1",tarde
A00277,Federico Cabrera,25,M,federico.cabrera277@alumnos.tup.edu.ar,C3,Noche,2026-03-01,Quiz_01,Quiz,30/03/2026,27-03-2026,5.2,A tiempo
A00442,Mateo Fernandez,24,F,mateo.fernandez442@alumnos.tup.edu.ar,C3,Noche,2026-03-11,TP_02,TP,13-04-2026,2026-04-13,7.2,a tiempo
A00310,Guadalupe Ortiz,21,M,guadalupe.ortiz310@alumnos.tup.edu.ar,B2,Tarde,25-02-2026,Quiz_01,Quiz,30/03/2026,2026-03-28,7.0,A tiempo
A00187,valentina medina,29,F,valentina.medina187@alumnos.tup.edu.ar,A1,Mañana,2026-02-19,TP_04,TP,08/06/2026,,,no entregó
A00204,Maximo Vega,17,femenino,maximo.vega204@alumnos.tup.edu.ar,A1,Mañana,2026-02-22,Quiz_02,Quiz,27-04-2026,2026-04-30,6.4,Tarde
A00453,Catalina Nuñez,24,Femenino,catalina.nuñez453@alumnos.tup.edu.ar,C1,Noche,01-03-2026,TP_01,TP,2026-03-16,,,
A00504,Tomas Ruiz,22,M,tomas.ruiz504@alumnos.tup.edu.ar,A1,Mañana,2026-02-23,Quiz_02,Quiz,27/04/2026,08-05-2026,4.8,Tarde
A00176,Benjamin Castro,17,F,benjamin.castro176@alumnos.tup.edu.ar,A1,Mañana,2026-02-19,TP_03,TP,2026-05-11,2026-05-06,9.0,A TIEMPO
A00689,Nicolas Molina,20,Femenino,nicolas.molina689@alumnos.tup.edu.ar,A3,Mañana,01/03/2026,Parcial_01,Parcial,2026-06-22,,,no entregó
A00200,Federico Molina,17,F,federico.molina200@alumnos.tup.edu.ar,C4,Noche,20/02/2026,Quiz_02,Quiz,2026-04-27,2026-04-23,8.0,A TIEMPO
A00136,Lautaro Ramirez,24,F,lautaro.ramirez136@alumnos.tup.edu.ar,B1,Tarde,2026-03-04,TP_04,TP,08/06/2026,04/06/2026,3.1,a tiempo
A00021,renata herrera,18,femenino,renata.herrera21@alumnos.tup.edu.ar,B1,Tarde,2026-02-21,TP_04,TP,08-06-2026,,,
A00121,Lucia Ramirez,24,F,lucia.ramirez121@alumnos.tup.edu.ar,A3,Mañana,2026-03-11,Quiz_02,Quiz,2026-04-27,2026-04-26,"7,9",A tiempo
A00076,Maximo Flores,17,M,maximo.flores76@alumnos.tup.edu.ar,C1,Noche,2026-02-21,Quiz_01,Quiz,30/03/2026,2026-03-25,7.6,A tiempo
A00056,Victoria Rodriguez,18,M,victoria.rodriguez56@alumnos.tup.edu.ar,B1,Tarde,08/03/2026,Quiz_03,Quiz,2026-05-25,2026-05-25,5.6,a tiempo
A00457,Antonella Ruiz,20,X,antonella.ruiz457@alumnos.tup.edu.ar,B2,TARDE,2026-03-03,TP_04,TP,2026-06-08,2026-06-03,7.4,A tiempo
A00223,Gabriel Torres,19,M,gabriel.torres223@alumnos.tup.edu.ar,A3,MAÑANA,2026-02-17,TP_01,TP,2026-03-16,13/03/2026,8.2,A TIEMPO
A00042,Emma Garcia,28,Femenino,emma.garcia42@@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,TP_02,TP,13/04/2026,2026-04-10,6.4,A tiempo
A00064,Benjamin Aguirre,21,Masculino,benjamin.aguirre64@alumnos.tup.edu.ar,A1,Mañana,2026-03-07,Quiz_03,Quiz,2026-05-25,,,NO ENTREGO
A00466,Diego Silva,22,M,diego.silva466@alumnos.tup.edu.ar,C4,Noche,2026-02-26,TP_01,TP,16-03-2026,2026-03-11,6.4,A tiempo
A00537,Manuel Sosa,24,M,manuel.sosa537@@alumnos.tup.edu.ar,B2,Tarde,2026-02-28,Parcial_01,Parcial,2026-06-22,2026-06-19,8.3,A tiempo
A00313,Mia Torres,20,F,mia.torres313@alumnos.tup.edu.ar,A1,Mañana,2026-03-07,Quiz_03,Quiz,25/05/2026,2026-05-24,"6,6",a tiempo
A00251,Camila Benitez,19,F,camila.benitez251@alumnos.tup.edu.ar,C4,Noche,2026-03-02,TP_02,TP,2026-04-13,2026-04-13,7.2,a tiempo
A00062,Valentino Ortiz,30,M,valentino.ortiz62@alumnos.tup.edu.ar,A1,Mañana,2026-03-03,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00286,Felipe Suarez,19,M,felipe.suarez286@alumnos.tup.edu.ar,A3,Mañana,2026-03-03,Quiz_03,Quiz,2026-05-25,2026-05-24,"7,1",a tiempo
A00506,Renata Rojas,18,F,renata.rojas506@alumnos.tup.edu.ar,A3,Mañana,2026-02-15,Quiz_01,Quiz,2026-03-30,2026-04-08,5.3,tarde
A00390,Julieta Garcia,27,M,julieta.garcia390@alumnos.tup.edu.ar,A3,Mañana,2026-02-26,TP_01,TP,16-03-2026,11-03-2026,10.0,A TIEMPO
A00339,Renata Medina,23,F,renata.medina339@alumnos.tup.edu.ar,A1,Mañana,03-03-2026,Parcial_01,Parcial,2026-06-22,2026-06-20,7.9,a tiempo
A00389,Manuel Diaz,17,F,manuel.diaz389@alumnos.tup.edu.ar,A3,Mañana,2026-03-04,TP_01,TP,16-03-2026,16/03/2026,"7,8",a tiempo
A00329,Manuel Martinez,29,Masculino,manuel.martinez329@alumnos.tup.edu.ar,A1,Mañana,17/02/2026,Quiz_03,Quiz,2026-05-25,2026-06-02,5.8,tarde
A00242,Mora Ortiz,17,F,mora.ortiz242@alumnos.tup.edu.ar,B2,Tarde,2026-02-27,Parcial_01,Parcial,2026-06-22,2026-06-24,7.9,TARDE
A00502,Manuel Torres,17,Masculino,manuel.torres502@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,TP_04,TP,2026-06-08,2026-06-08,7.7,a tiempo
A00214,Mia Silva,27,M,mia.silva214@alumnos.tup.edu.ar,C4,Noche,2026-02-27,Parcial_01,Parcial,22-06-2026,2026-06-20,4.9,A tiempo
A00673,  Maximo Diaz ,21,Masculino,maximo.diaz673@alumnos.tup.edu.ar,C2,Noche,2026-03-05,TP_03,TP,2026-05-11,2026-05-11,"5,7",a tiempo
A00371,Valentino Perez,24,M,valentino.perez371@alumnos.tup.edu.ar,A1,MAÑANA,2026-02-14,Parcial_01,Parcial,2026-06-22,,,No entrego
A00144,Tomas Acosta,23,M,tomas.acosta144@alumnos.tup.edu.ar,A1,Mañana,22-02-2026,Quiz_03,Quiz,25/05/2026,,,no entregó
A00430,Felipe Sanchez,25,femenino,felipe.sanchez430@alumnos.tup.edu.ar,C4,Noche,2026-02-26,Quiz_01,Quiz,2026-03-30,2026-03-25,5.3,a tiempo
A00566,Paula Gonzalez,19,M,paula.gonzalez566@alumnos.tup.edu.ar,C2,Noche,2026-02-25,TP_01,TP,16/03/2026,2026-03-14,6.7,a tiempo
A00534,Federico Sanchez,29,Masculino,federico.sanchez534@alumnos.tup.edu.ar,A1,Mañana,2026-02-21,TP_02,TP,2026-04-13,09-04-2026,"7,7",A tiempo
A00089,Maximo Silva,21,M,maximo.silva89@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,TP_03,TP,11/05/2026,07/05/2026,5.7,A TIEMPO
A00240,Felipe Silva,23,Femenino,felipe.silva240@alumnos.tup.edu.ar,C2,Noche,2026-03-07,Quiz_01,Quiz,2026-03-30,28-03-2026,7.5,A TIEMPO
A00282,Martina Fernandez,23,M,martina.fernandez282@alumnos.tup.edu.ar,C2,Noche,2026-02-16,TP_02,TP,2026-04-13,13-04-2026,5.5,a tiempo
A00625,Thiago Gonzalez,21,Masculino,thiago.gonzalez625@alumnos.tup.edu.ar,C1,Noche,2026-03-05,Quiz_02,Quiz,2026-04-27,,,
A00463,Maximo Ortiz,19,F,maximo.ortiz463@alumnos.tup.edu.ar,A2,Mañana,03/03/2026,TP_01,TP,16/03/2026,2026-03-16,"7,5",a tiempo
A00368,Sofia Luna,27,Femenino,sofia.luna368@alumnos.tup.edu.ar,C1,Noche,2026-02-27,TP_02,TP,13/04/2026,10/04/2026,"6,0",A TIEMPO
A00001,Catalina Ortiz,25,M,catalina.ortiz1@alumnos.tup.edu.ar,C1,NOCHE,2026-02-27,Quiz_03,Quiz,2026-05-25,2026-05-21,8.2,a tiempo
A00074,Paula Garcia,21,M,paula.garcia74@alumnos.tup.edu.ar,A1,Mañana,2026-03-07,Quiz_03,Quiz,25-05-2026,2026-05-21,6.8,a tiempo
A00147,Valentina Benitez,31,femenino,valentina.benitez147@alumnos.tup.edu.ar,B1,Tarde,2026-02-26,TP_01,TP,16-03-2026,2026-03-15,8.0,A TIEMPO
A00532,Maximo Rojas,22,M,maximo.rojas532@alumnos.tup.edu.ar,B2,Tarde,2026-02-26,TP_04,TP,08/06/2026,2026-06-04,7.1,A TIEMPO
A00002,Mora Nuñez,24,F,mora.nuñez2@alumnos.tup.edu.ar,B2,Tarde,2026-02-25,TP_02,TP,2026-04-13,2026-04-11,"4,5",A TIEMPO
A00338,  Tomas Ortiz ,17,M,tomas.ortiz338@alumnos.tup.edu.ar, b1 ,Tarde,2026-02-15,TP_01,TP,16-03-2026,2026-03-21,7.3,TARDE
A00629,Mia Fernandez,21,Masculino,mia.fernandez629@alumnos.tup.edu.ar,B1,Tarde,2026-02-17,TP_01,TP,16/03/2026,2026-03-12,6.4,A tiempo
A00509,Catalina Diaz,17,F,catalina.diaz509@alumnos.tup.edu.ar,A3,Mañana,19-02-2026,TP_01,TP,2026-03-16,16/03/2026,6.6,A tiempo
A00673,  Maximo Diaz ,21,Masculino,maximo.diaz673@alumnos.tup.edu.ar,C2,Noche,2026-03-05,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00327,Lucas Herrera,32,M,lucas.herrera327@alumnos.tup.edu.ar,B2,Tarde,19/02/2026,Parcial_01,Parcial,22-06-2026,21/06/2026,7.1,A tiempo
A00070,Agustin Lopez,24,M,agustin.lopez70@alumnos.tup.edu.ar,C3,Noche,2026-02-17,Quiz_02,Quiz,2026-04-27,2026-05-03,2.7,Tarde
A00140,Felipe Acosta,18,M,felipe.acosta140@alumnos.tup.edu.ar,A1,Mañana,2026-03-11,TP_02,TP,2026-04-13,,,no entregó
A00479,Manuel Medina,27,Masculino,manuel.medina479@alumnos.tup.edu.ar,A2,Mañana,2026-03-07,TP_03,TP,2026-05-11,2026-05-18,"4,1",TARDE
A00060,Diego Luna,35,Femenino,diego.luna60@alumnos.tup.edu.ar,C3,Noche,18/02/2026,TP_01,TP,2026-03-16,12-03-2026,6.0,A TIEMPO
A00329,Manuel Martinez,29,Masculino,manuel.martinez329@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,TP_03,TP,2026-05-11,,,No entrego
A00491,Felipe Sanchez,28,M,felipe.sanchez491@alumnos.tup.edu.ar,C2,NOCHE,17/02/2026,Quiz_02,Quiz,2026-04-27,2026-04-27,7.8,a tiempo
A00232,Catalina Ortiz,18,M,catalina.ortiz232@alumnos.tup.edu.ar,C1,Noche,2026-03-06,TP_02,TP,2026-04-13,2026-04-13,"7,4",A TIEMPO
A00332,Lucas Garcia,22,M,lucas.garcia332@@alumnos.tup.edu.ar,A3,Mañana,2026-02-20,TP_01,TP,2026-03-16,2026-03-14,7.7,a tiempo
A00245,Paula Flores,27,Masculino,paula.flores245@alumnos.tup.edu.ar,A1,Mañana,2026-03-11,Parcial_01,Parcial,2026-06-22,,,no entregó
A00320,Camila Cabrera,19,Masculino,camila.cabrera320@alumnos.tup.edu.ar,A1,Mañana,2026-02-20,Quiz_02,Quiz,27-04-2026,2026-04-22,5.3,A TIEMPO
A00348,Sofia Herrera,17,X,sofia.herrera348@alumnos.tup.edu.ar,B1,Tarde,2026-02-26,TP_03,TP,2026-05-11,07/05/2026,5.2,A tiempo
A00370,BAUTISTA TORRES,23,M,bautista.torres370@alumnos.tup.edu.ar, b1 ,Tarde,11-03-2026,Quiz_01,Quiz,30/03/2026,,,NO ENTREGO
A00178,Ignacio Suarez,18,M,ignacio.suarez178@alumnos.tup.edu.ar,B1,Tarde,2026-03-02,Quiz_02,Quiz,2026-04-27,2026-04-26,"8,1",A TIEMPO
A00198,Nicolas Benitez,17,F,nicolas.benitez198@alumnos.tup.edu.ar,C2,Noche,16-02-2026,TP_01,TP,2026-03-16,11-03-2026,7.5,A TIEMPO
A00010,Antonella Ruiz,22,M,antonella.ruiz10@alumnos.tup.edu.ar,C2,Noche,2026-02-21,Quiz_02,Quiz,2026-04-27,2026-04-24,5.2,A tiempo
A00556,Sofia Ortiz,30,M,sofia.ortiz556@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,Parcial_01,Parcial,2026-06-22,20-06-2026,6.1,A tiempo
A00460,  Lautaro Fernandez ,95,femenino,lautaro.fernandez460@alumnos.tup.edu.ar,C1,Noche,2026-03-04,TP_04,TP,2026-06-08,,,no entregó
A00663,Camila Perez,22,F,camila.perez663@alumnos.tup.edu.ar, a3 ,Mañana,2026-02-21,Parcial_01,Parcial,2026-06-22,,,no entregó
A00078,  Florencia Ruiz ,18,M,florencia.ruiz78@alumnos.tup.edu.ar,A2,Mañana,2026-02-24,TP_03,TP,11/05/2026,2026-05-08,7.8,a tiempo
A00699,Isabella Garcia,30,M,isabella.garcia699@alumnos.tup.edu.ar,C1,Noche,2026-02-18,Quiz_03,Quiz,2026-05-25,,,no entregó
A00460,  Lautaro Fernandez ,95,femenino,lautaro.fernandez460@alumnos.tup.edu.ar,C1,Noche,2026-03-04,Quiz_01,Quiz,2026-03-30,2026-03-29,"6,6",A TIEMPO
A00317,Pilar Aguirre,22,Masculino,pilar.aguirre317@alumnos.tup.edu.ar,C2,Noche,2026-03-10,Quiz_03,Quiz,2026-05-25,2026-05-22,8.2,A tiempo
A00172,Agustin Sanchez,23,M,agustin.sanchez172@alumnos.tup.edu.ar,C3,Noche,2026-03-02,TP_04,TP,08/06/2026,2026-06-08,"7,8",A tiempo
A00274,  Delfina Cabrera ,18,M,delfina.cabrera274@alumnos.tup.edu.ar,A2,Mañana,2026-02-25,Quiz_02,Quiz,2026-04-27,2026-05-03,7.5,tarde
A00628,Benjamin Rodriguez,23,Femenino,benjamin.rodriguez628@alumnos.tup.edu.ar,B1,Tarde,2026-02-23,Parcial_01,Parcial,22/06/2026,,,no entregó
A00261,Thiago Nuñez,18,M,thiago.nuñez261@alumnos.tup.edu.ar,B1,Tarde,2026-03-04,Quiz_03,Quiz,2026-05-25,2026-05-21,8.6,A TIEMPO
A00335,Martina Medina,36,Masculino,martina.medina335@alumnos.tup.edu.ar,B1,Tarde,05/03/2026,Quiz_03,Quiz,2026-05-25,25/05/2026,8.5,A tiempo
A00356,Maximo Perez,23,M,maximo.perez356@alumnos.tup.edu.ar,B1,Tarde,21-02-2026,TP_04,TP,2026-06-08,,,NO ENTREGO
A00241,Nicolas Ruiz,17,Masculino,nicolas.ruiz241@alumnos.tup.edu.ar, c1 ,Noche,2026-03-06,TP_02,TP,2026-04-13,13/04/2026,9.1,a tiempo
A00575,Lucas Sanchez,28,M,lucas.sanchez575@alumnos.tup.edu.ar,A3,Mañana,2026-03-06,TP_04,TP,2026-06-08,2026-06-06,3.4,A tiempo
A00492,Olivia Ramirez,17,Masculino,olivia.ramirez492@alumnos.tup.edu.ar,C4,Noche,2026-02-26,Parcial_01,Parcial,22/06/2026,,,no entregó
A00134,santino romero,24,F,santino.romero134@alumnos.tup.edu.ar,A1,Mañana,23/02/2026,TP_02,TP,2026-04-13,,,NO ENTREGO
A00017,Ignacio Lopez,23,F,ignacio.lopez17@alumnos.tup.edu.ar,A1,Mañana,21-02-2026,Quiz_01,Quiz,30/03/2026,2026-03-26,6.8,A tiempo
A00026,emma medina,26,M,emma.medina26@alumnos.tup.edu.ar,B1,Tarde,2026-03-01,Quiz_03,Quiz,25/05/2026,,,
A00103,Manuel Ramirez,20,Masculino,manuel.ramirez103@alumnos.tup.edu.ar,A1,Mañana,06-03-2026,TP_03,TP,11/05/2026,2026-05-09,6.6,a tiempo
A00170,Valentino Sanchez,24,Femenino,valentino.sanchez170@alumnos.tup.edu.ar,B2,Tarde,2026-02-18,TP_04,TP,2026-06-08,2026-06-05,8.1,A tiempo
A00537,Manuel Sosa,24,M,manuel.sosa537@@alumnos.tup.edu.ar,B2,Tarde,28-02-2026,TP_01,TP,2026-03-16,2026-03-14,6.5,A tiempo
A00085,Lucia Medina,27,F,lucia.medina85@alumnos.tup.edu.ar,C4,Noche,09-03-2026,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00442,Mateo Fernandez,24,F,mateo.fernandez442@alumnos.tup.edu.ar,C3,Noche,2026-03-11,TP_03,TP,2026-05-11,2026-05-13,4.6,TARDE
A00478,renata sanchez,23,F,renata.sanchez478@alumnos.tup.edu.ar, b1 ,Tarde,2026-02-19,Quiz_01,Quiz,2026-03-30,2026-03-25,6.3,a tiempo
A00494,Olivia Nuñez,25,M,olivia.nuñez494@alumnos.tup.edu.ar,C4,Noche,2026-02-25,TP_02,TP,13/04/2026,2026-04-09,7.3,A TIEMPO
A00356,Maximo Perez,23,M,maximo.perez356@alumnos.tup.edu.ar,B1,Tarde,2026-02-21,Parcial_01,Parcial,2026-06-22,17-06-2026,6.0,a tiempo
A00511,bautista castro,22,femenino,bautista.castro511@alumnos.tup.edu.ar,B1,Tarde,07-03-2026,TP_04,TP,2026-06-08,2026-06-04,"7,8",A tiempo
A00674,Bautista Acosta,25,M,bautista.acosta674@alumnos.tup.edu.ar,B2,Tarde,2026-03-05,Quiz_02,Quiz,27/04/2026,2026-04-25,4.6,A tiempo
A00001,Catalina Ortiz,25,M,catalina.ortiz1@alumnos.tup.edu.ar,C1,NOCHE,2026-02-27,TP_03,TP,2026-05-11,2026-05-07,7.6,A tiempo
A00633,Olivia Nuñez,20,Masculino,olivia.nuñez633@alumnos.tup.edu.ar,B1,Tarde,2026-02-16,TP_04,TP,08/06/2026,,,
A00576,Guadalupe Luna,19,M,guadalupe.luna576@alumnos.tup.edu.ar,C4,Noche,2026-02-19,TP_03,TP,2026-05-11,2026-05-08,7.2,A tiempo
A00553,Felipe Romero,28,Masculino,felipe.romero553@alumnos.tup.edu.ar,B1,Tarde,2026-02-14,Quiz_02,Quiz,27/04/2026,04/05/2026,5.7,Tarde
A00678,Thiago Diaz,23,Masculino,thiago.diaz678@alumnos.tup.edu.ar,C4,Noche,28/02/2026,TP_02,TP,2026-04-13,2026-04-09,5.0,A TIEMPO
A00250,MAXIMO TORRES,20,Masculino,maximo.torres250@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,TP_03,TP,11/05/2026,2026-05-09,4.4,A tiempo
A00014,Isabella Ruiz,25,Femenino,isabella.ruiz14@alumnos.tup.edu.ar,A1,Mañana,2026-03-09,Parcial_01,Parcial,2026-06-22,,,NO ENTREGO
A00198,Nicolas Benitez,17,F,nicolas.benitez198@alumnos.tup.edu.ar,C2,Noche,2026-02-16,Parcial_01,Parcial,22/06/2026,22-06-2026,"5,9",A TIEMPO
A00142,Pilar Medina,19,M,pilar.medina142@alumnos.tup.edu.ar,A1,Mañana,2026-02-22,Quiz_01,Quiz,30/03/2026,2026-03-31,5.1,Tarde
A00617,Valentina Castro,23,Masculino,valentina.castro617@alumnos.tup.edu.ar,B2,Tarde,2026-03-04,Parcial_01,Parcial,22/06/2026,,,
A00041,Thiago Ortiz,20,M,thiago.ortiz41@alumnos.tup.edu.ar,C2,Noche,2026-02-23,Quiz_01,Quiz,2026-03-30,2026-03-29,5.3,a tiempo
A00150,Florencia Sosa,17,F,florencia.sosa150@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,TP_04,TP,2026-06-08,2026-06-07,"7,3",a tiempo
A00183,Thiago Ruiz,22,M,thiago.ruiz183@alumnos.tup.edu.ar,A3,Mañana,22/02/2026,Quiz_03,Quiz,2026-05-25,,,no entregó
A00626,Nicolas Castro,30,Masculino,nicolas.castro626@alumnos.tup.edu.ar,A2,Mañana,17-02-2026,TP_01,TP,2026-03-16,2026-03-12,"7,0",A TIEMPO
A00131,Felipe Luna,28,F,felipe.luna131@alumnos.tup.edu.ar,C3,Noche,2026-03-09,TP_04,TP,2026-06-08,,,
A00394,Valentino Suarez,18,femenino,valentino.suarez394@alumnos.tup.edu.ar, c2 ,Noche,2026-03-01,Quiz_03,Quiz,2026-05-25,25/05/2026,7.4,A tiempo
A00384,MIA ACOSTA,27,F,mia.acosta384@alumnos.tup.edu.ar,B1,Tarde,11-03-2026,TP_01,TP,2026-03-16,2026-03-12,5.9,A TIEMPO
A00301,Sofia Benitez,23,Masculino,sofia.benitez301@alumnos.tup.edu.ar,C1,Noche,2026-03-09,TP_03,TP,11/05/2026,11/05/2026,6.3,A tiempo
A00556,Sofia Ortiz,30,M,sofia.ortiz556@alumnos.tup.edu.ar,A2,Mañana,03-03-2026,TP_02,TP,13/04/2026,2026-04-25,4.3,TARDE
A00346,Nicolas Flores,12,M,nicolas.flores346@alumnos.tup.edu.ar,A3,Mañana,2026-03-05,TP_04,TP,2026-06-08,,,
A00109,Joaquin Aguirre,33,Masculino,joaquin.aguirre109@alumnos.tup.edu.ar,B2,Tarde,2026-02-15,Quiz_01,Quiz,2026-03-30,2026-03-27,5.1,a tiempo
A00681,Antonella Herrera,24,F,antonella.herrera681@alumnos.tup.edu.ar,A3,Mañana,2026-02-25,TP_03,TP,11-05-2026,,,NO ENTREGO
A00317,Pilar Aguirre,22,Masculino,pilar.aguirre317@alumnos.tup.edu.ar,C2,Noche,10-03-2026,TP_04,TP,2026-06-08,2026-06-07,8.5,a tiempo
A00429,Thiago Perez,22,Femenino,thiago.perez429@alumnos.tup.edu.ar,C4,Noche,11-03-2026,TP_02,TP,2026-04-13,2026-04-11,7.7,A TIEMPO
A00038,Federico Ramirez,17,M,federico.ramirez38@alumnos.tup.edu.ar,A1,Mañana,01-03-2026,TP_02,TP,2026-04-13,2026-04-19,5.3,tarde
A00637,Antonella Lopez,21,Femenino,antonella.lopez637@alumnos.tup.edu.ar,A2,Mañana,2026-03-06,TP_04,TP,2026-06-08,05/06/2026,"7,2",a tiempo
A00634,Lucia Lopez,17,Femenino,,A1,Mañana,25/02/2026,Parcial_01,Parcial,22/06/2026,,,
A00366,Isabella Torres,23,F,isabella.torres366@alumnos.tup.edu.ar,C4,NOCHE,20/02/2026,TP_02,TP,2026-04-13,,,
A00371,Valentino Perez,24,M,valentino.perez371@alumnos.tup.edu.ar,A1,MAÑANA,2026-02-14,TP_04,TP,2026-06-08,2026-06-04,6.2,a tiempo
A00155,Renata Ramirez,23,F,renata.ramirez155@alumnos.tup.edu.ar,A2,Mañana,2026-03-11,Quiz_02,Quiz,2026-04-27,2026-04-23,8.9,A tiempo
A00327,Lucas Herrera,32,M,lucas.herrera327@alumnos.tup.edu.ar,B2,Tarde,2026-02-19,TP_04,TP,08/06/2026,2026-06-05,"7,8",a tiempo
A00045,Olivia Romero,18,X,olivia.romero45@alumnos.tup.edu.ar, a1 ,Mañana,2026-03-07,Quiz_01,Quiz,30/03/2026,27-03-2026,8.0,A tiempo
A00300,ANTONELLA CASTRO,23,M,antonella.castro300@alumnos.tup.edu.ar,A3,MAÑANA,2026-02-28,Quiz_02,Quiz,2026-04-27,,,no entregó
A00682,Gabriel Ortiz,17,Masculino,gabriel.ortiz682@alumnos.tup.edu.ar,A3,Mañana,2026-03-04,Quiz_02,Quiz,2026-04-27,26/04/2026,4.9,A tiempo
A00190,Bruno Benitez,18,F,bruno.benitez190@alumnos.tup.edu.ar,B2,TARDE,2026-03-11,Quiz_03,Quiz,2026-05-25,,,no entregó
A00062,Valentino Ortiz,30,M,valentino.ortiz62@alumnos.tup.edu.ar,A1,Mañana,03/03/2026,Quiz_03,Quiz,25/05/2026,2026-05-22,6.9,A tiempo
A00235,Lucia Silva,17,M,lucia.silva235@alumnos.tup.edu.ar,C1,Noche,2026-02-27,TP_04,TP,08-06-2026,,,No entrego
A00531,Catalina Romero,29,F,catalina.romero531@alumnos.tup.edu.ar,B2,Tarde,2026-03-11,TP_01,TP,2026-03-16,25-03-2026,"4,4",TARDE
A00519,Olivia Acosta,22,M,olivia.acosta519@alumnos.tup.edu.ar,C2,Noche,2026-02-16,TP_04,TP,08-06-2026,,,No entrego
A00230,Paula Ruiz,17,M,,C4,Noche,2026-02-19,TP_04,TP,2026-06-08,12/06/2026,5.6,TARDE
A00521,Renata Benitez,20,M,renata.benitez521@alumnos.tup.edu.ar,B2,Tarde,2026-02-14,Quiz_03,Quiz,2026-05-25,,,NO ENTREGO
A00353,Lautaro Medina,18,F,lautaro.medina353@alumnos.tup.edu.ar,B2,Tarde,2026-03-04,Quiz_02,Quiz,2026-04-27,2026-04-27,7.7,A TIEMPO
A00508,  Ignacio Acosta ,19,F,ignacio.acosta508@alumnos.tup.edu.ar,A1,Mañana,2026-02-15,Quiz_01,Quiz,2026-03-30,2026-03-28,10.0,A tiempo
A00685,Joaquin Vega,17,M,joaquin.vega685@alumnos.tup.edu.ar,A3,Mañana,03/03/2026,Quiz_01,Quiz,30-03-2026,2026-04-07,7.2,Tarde
A00221,Antonella Acosta,32,F,antonella.acosta221@alumnos.tup.edu.ar,B2,Tarde,2026-03-09,Quiz_02,Quiz,2026-04-27,2026-04-24,8.3,A tiempo
A00023,Thiago Garcia,17,F,thiago.garcia23@alumnos.tup.edu.ar,A2,Mañana,2026-03-04,Parcial_01,Parcial,22/06/2026,,,NO ENTREGO
A00565,Pilar Flores,20,M,pilar.flores565@alumnos.tup.edu.ar,C2,Noche,2026-02-18,TP_03,TP,2026-05-11,2026-05-06,8.1,A tiempo
A00065,Federico Medina,20,M,federico.medina65@alumnos.tup.edu.ar,A2,Mañana,2026-03-07,Quiz_03,Quiz,25/05/2026,2026-05-20,"9,2",a tiempo
A00387,Manuel Ramirez,17,F,manuel.ramirez387@alumnos.tup.edu.ar,A3,Mañana,01/03/2026,Quiz_01,Quiz,30/03/2026,2026-03-28,5.5,a tiempo
A00670,Julieta Sanchez,18,M,julieta.sanchez670@@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,Parcial_01,Parcial,2026-06-22,,,No entrego
A00257,LAUTARO TORRES,23,M,lautaro.torres257@alumnos.tup.edu.ar,A3,Mañana,09-03-2026,TP_01,TP,2026-03-16,2026-03-12,6.9,a tiempo
A00665,Bruno Ramirez,20,Masculino,bruno.ramirez665@alumnos.tup.edu.ar,B1,Tarde,2026-02-22,TP_01,TP,16/03/2026,2026-03-12,6.9,A TIEMPO
A00542,Manuel Molina,23,F,manuel.molina542@alumnos.tup.edu.ar,B1,Tarde,2026-03-06,Quiz_03,Quiz,2026-05-25,20/05/2026,6.7,A TIEMPO
A00682,Gabriel Ortiz,17,Masculino,gabriel.ortiz682@alumnos.tup.edu.ar,A3,Mañana,2026-03-04,TP_04,TP,2026-06-08,,,
